9764,2555,7109,13,8,146.98796555399895,241.125
23746,15085,6398,6,25,83.92555325508118,238.2,0.31545518701482006,0.39006211180124223,0.34105385060799076
110660,41283,66263,9,6,30.856804132461548,109.83333333333333,0.26603406882359665,0.4368720733396355,0.43996272630457933
34385,2620,1311,61,52,133.16358757019043,145.53846153846155,0.0195971692977681,0.0916513574198816,0.13987077156974534
0,0,0,0,0,0,0
15373,14709,577,2,2,9.532973766326904,21.5
1995,673,1311,9,15,239.35458861986797,64.0
39451,0,39448,0,0,0,0
128322,323,127999,0,1,45.364118337631226,1627.0,0.5568942436412316,0.8131313131313131,0.7200956937799043
