13709,7858,2822,8,6,5.617392023404439,9.0
5909,3625,2047,6,23,178.95936082757038,107.73913043478261,0.42131263232180666,0.4805383022774327,0.4128546612623046
27888,19940,7948,0,2,91.69278299808502,228.5,0.24484585191113142,0.4018071097236573,0.3924387646432375
65628,18142,14444,61,52,137.59170748637274,71.4423076923077,0.0195971692977681,0.0916513574198816,0.13987077156974534
7007,0,7006,0,0,0,0
22623,21539,0,1,0,0,0
29844,7528,22314,1,16,479.9992089420557,1774.5625
36062,9,36038,0,2,1.1384423971176147,1.0
70262,13383,56878,0,0,0,0,0.6987951807228916,0.8261183261183261,0.7583732057416268
