0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.0,0.0,0.0
0,0,0,0,0,0,0,0.0032392058229488204,0.013168597621298394,0.03181576144834931
0,0,0,0,0,0,0,0.01633097441480675,0.07062665850173505,0.09920182440136831
0,0,0,0,0,0,0
0,0,0,0,0,0,0
6116,3758,2352,5,20,973.3391493320465,189.7
0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.01606425702811245,0.36796536796536794,0.15789473684210525
